2021/11/15,58,4,0,0,0,0,0,0,2,1,0,9,2,8,4,1,0,0,0,0,0,1,0,2,0,1,1,11,1,0,1,0,0,3,2,0,0,0,0,0,4,0,0,0,0,0,0,0
2021/11/16,144,26,0,0,1,0,0,0,1,3,6,19,4,13,15,1,0,0,0,0,0,0,2,10,0,3,2,12,7,1,0,0,0,8,2,0,0,0,0,0,5,0,0,0,0,0,0,3
2021/11/17,189,21,0,0,2,0,0,0,1,5,2,16,9,26,31,0,0,0,0,0,0,1,2,11,1,1,4,22,8,3,0,0,0,17,1,1,0,0,0,0,3,1,0,0,0,0,0,0
2021/11/18,165,18,0,0,0,0,1,0,2,1,7,6,5,21,22,0,0,1,0,0,0,2,0,6,1,4,12,22,5,1,0,0,0,12,3,0,0,0,0,0,11,1,0,0,0,0,0,1
2021/11/19,143,17,0,0,0,0,2,1,4,4,5,6,4,17,15,2,0,0,0,0,2,0,0,6,0,2,1,25,3,3,0,0,0,9,2,0,0,0,0,0,10,0,1,0,0,0,0,2
2021/11/20,122,9,0,0,1,0,0,0,1,0,3,4,4,19,15,0,0,0,0,0,0,1,0,5,1,0,5,20,2,0,0,0,0,5,3,6,0,0,0,0,17,0,0,0,0,0,0,1
2021/11/21,129,18,0,0,0,0,0,0,2,0,3,6,5,22,14,3,0,0,0,0,0,2,1,5,0,2,3,17,9,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,1,0
2021/11/22,22,3,0,0,0,0,0,0,0,0,0,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2
2021/11/23,123,13,0,0,1,0,2,0,3,1,1,6,2,13,10,3,0,0,0,1,0,2,3,17,0,0,2,20,5,0,1,0,0,1,1,1,0,0,1,1,10,0,0,0,0,0,0,2
2021/11/24,55,6,0,0,1,0,0,0,0,0,1,4,0,7,6,0,0,0,0,0,0,2,0,1,0,0,5,4,4,0,0,0,1,5,3,0,0,0,0,0,5,0,0,0,0,0,0,0
2021/11/25,117,12,0,0,2,0,2,0,0,0,3,11,4,24,6,1,0,0,0,0,0,1,2,10,0,0,1,14,6,0,0,0,0,4,1,2,0,0,2,0,7,0,0,0,0,0,0,2
2021/11/26,115,12,0,0,0,0,0,1,1,0,2,8,7,19,13,0,0,1,0,0,0,2,0,4,1,0,0,13,5,0,0,0,0,9,5,0,0,0,0,0,8,0,0,0,1,0,0,3
2021/11/27,132,13,0,0,0,0,1,0,1,0,9,10,2,19,13,1,1,0,0,0,0,4,0,10,2,0,0,20,4,2,2,0,0,3,6,0,0,0,0,0,6,0,0,0,0,0,0,3
2021/11/28,66,7,0,0,0,0,0,1,0,0,1,5,3,8,7,4,0,0,0,0,0,1,0,4,0,0,2,11,4,0,0,0,0,1,3,0,0,0,0,0,3,0,0,0,0,0,0,1
2021/11/29,56,5,0,0,0,0,0,0,0,0,6,5,0,7,8,0,0,0,0,0,0,2,0,0,0,0,0,9,2,2,0,0,0,2,5,0,0,0,0,0,2,0,0,0,0,0,0,1
2021/11/30,134,9,0,0,0,0,8,0,0,0,15,10,8,20,8,4,0,0,0,0,2,0,1,13,0,0,2,13,3,1,0,0,0,1,4,6,0,0,0,0,3,0,0,0,0,0,0,3
2021/12/1,126,3,0,0,0,1,4,0,0,4,14,11,8,21,10,2,3,0,0,0,0,2,2,6,0,0,1,15,5,1,1,0,0,4,0,1,0,0,0,0,6,0,0,0,0,0,0,1
